ParticipantNo,D_t,W_t,R_t,Repetition,Trial,PressedTime,Hit
3,1.333333,0.2666667,0.4,17,79,0.9654,1
3,1,0.3,0.4,9,80,0.6813999,1
3,1.333333,0.4,0.6,0,81,0.8879001,1
3,1.333333,0.2666667,0.6,4,82,0.8006,1
3,1.333333,0.4,0.6,3,83,0.5759,0
3,1.333333,0.4,0.6,2,84,0.7622,1
3,1,0.2,0.6,19,85,0.4976,1
3,1,0.3,0.6,15,86,0.5761,1
3,1,0.3,0.6,18,87,0.6342,1
3,1,0.3,0.6,8,88,0.6389,1
3,1.333333,0.2666667,0.6,15,89,0.6909001,0
3,1.333333,0.2666667,0.6,1,90,0.6511,0
3,1,0.3,0.6,19,91,0.6436,1
3,1,0.2,0.6,10,92,0.5845,1
3,1,0.3,0.6,3,93,0.5649,1
3,1,0.2,0.6,18,94,0.5759,1
3,1.333333,0.2666667,0.6,7,95,0.8361001,1
3,1.333333,0.4,0.6,1,96,0.9633,1
3,1.333333,0.2666667,0.6,5,97,0.8291999,1
3,1.333333,0.2666667,0.6,16,98,0.8834,1
3,1,0.3,0.6,11,99,0.6213999,1
3,1.333333,0.4,0.6,17,100,0.8407,1
3,1.333333,0.2666667,0.6,19,101,0.8568,1
3,1.333333,0.2666667,0.6,8,102,0.9631,1
3,1.333333,0.2666667,0.6,3,103,0.8897001,1
3,1.333333,0.2666667,0.6,12,104,0.8321,1
3,1.333333,0.4,0.6,19,105,0.9342,1
3,1,0.2,0.6,12,106,0.7094,0
3,1,0.2,0.6,6,107,0.5987,1
3,1,0.2,0.6,1,108,0.5823,1
3,1,0.2,0.6,14,109,0.6375,0
3,1.333333,0.4,0.6,9,110,0.7481,1
3,1,0.3,0.6,2,111,0.7291,0
3,1,0.3,0.6,10,112,0.477,1
3,1,0.2,0.6,11,113,0.6429,0
3,1,0.2,0.6,7,114,0.5278,1
3,1.333333,0.2666667,0.6,10,115,0.7316,0
3,1,0.3,0.6,0,116,0.6291,1
3,1.333333,0.4,0.6,14,117,0.7243,0
3,1,0.3,0.6,14,118,0.5879,1
3,1,0.2,0.6,13,119,0.6867,0
3,1.333333,0.4,0.6,8,120,0.749,1
3,1.333333,0.4,0.6,12,121,0.8612,1
3,1.333333,0.2666667,0.6,6,122,0.7866,1
3,1,0.2,0.6,9,123,0.5735,1
3,1,0.3,0.6,17,124,0.659,1
3,1,0.2,0.6,3,125,0.5401,1
3,1.333333,0.4,0.6,15,126,0.7739001,1
3,1,0.2,0.6,2,127,0.6125,0
3,1.333333,0.2666667,0.6,14,128,0.56,0
3,1,0.2,0.6,5,129,0.5761,1
3,1.333333,0.2666667,0.6,17,130,0.8712001,1
3,1.333333,0.2666667,0.6,11,131,0.9086,1
3,1.333333,0.4,0.6,7,132,0.8965998,1
3,1,0.3,0.6,1,133,0.6518,1
3,1,0.3,0.6,6,134,0.633,1
3,1.333333,0.4,0.6,5,135,0.9679,1
3,1.333333,0.4,0.6,6,136,0.9513,1
3,1,0.2,0.6,0,137,0.6131,0
3,1.333333,0.2666667,0.6,9,138,0.7154,0
3,1,0.2,0.6,17,139,0.5741,1
3,1.333333,0.2666667,0.6,18,140,0.8036,1
3,1.333333,0.4,0.6,16,141,0.7511,1
3,1,0.3,0.6,12,142,0.6408,1
3,1,0.3,0.6,13,143,0.6631,1
3,1.333333,0.4,0.6,4,144,0.8189999,1
3,1,0.3,0.6,16,145,0.8151001,0
3,1,0.2,0.6,16,146,0.6166,0
3,1,0.2,0.6,8,147,0.515,1
3,1,0.3,0.6,9,148,0.6611,1
3,1.333333,0.2666667,0.6,0,149,0.9151,1
3,1.333333,0.4,0.6,10,150,0.6768001,0
3,1,0.3,0.6,4,151,0.6061,1
3,1.333333,0.4,0.6,18,152,0.9577999,1
3,1.333333,0.4,0.6,13,153,0.7907,1
3,1.333333,0.2666667,0.6,13,154,0.7989,1
3,1.333333,0.2666667,0.6,2,155,0.7377999,1
3,1.333333,0.4,0.6,11,156,0.9756001,1
3,1,0.3,0.6,5,157,0.7136,0
3,1,0.3,0.6,7,158,0.5698,1
3,1,0.2,0.6,15,159,0.6032,0
3,1,0.2,0.6,4,160,0.5068,1
3,1,0.3,0.8,2,161,0.5623,0
3,1.333333,0.2666667,0.8,0,162,0.5095,0
3,1.333333,0.2666667,0.8,6,163,0.5599,1
3,1,0.2,0.8,4,164,0.3859,1
3,1.333333,0.2666667,0.8,8,165,0.6516,1
3,1,0.3,0.8,0,166,0.4774,1
3,1.333333,0.4,0.8,3,167,0.6828001,1
3,1,0.2,0.8,6,168,0.4971,0
3,1.333333,0.2666667,0.8,11,169,0.5939,1
3,1.333333,0.2666667,0.8,19,170,0.5581,1
3,1,0.2,0.8,1,171,0.5089,0
3,1,0.3,0.8,3,172,0.4556,1
3,1.333333,0.2666667,0.8,13,173,0.5509,1
3,1.333333,0.4,0.8,17,174,0.5128,0
3,1,0.2,0.8,11,175,0.5291,0
3,1.333333,0.4,0.8,0,176,0.4498,0
3,1.333333,0.2666667,0.8,15,177,0.6211,1
3,1.333333,0.4,0.8,6,178,0.4323,0
3,1.333333,0.4,0.8,8,179,0.5596,1
3,1,0.3,0.8,4,180,0.4398,1
3,1,0.3,0.8,8,181,0.4476,1
3,1.333333,0.2666667,0.8,17,182,0.6806999,1
3,1.333333,0.4,0.8,10,183,0.8641,1
3,1.333333,0.2666667,0.8,4,184,0.5741,1
3,1,0.2,0.8,7,185,0.4349,0
3,1,0.3,0.8,7,186,0.5821,0
3,1.333333,0.4,0.8,2,187,0.4934,0
3,1.333333,0.2666667,0.8,5,188,0.6853999,1
3,1,0.3,0.8,5,189,0.4499,1
3,1.333333,0.4,0.8,13,190,0.5056,0
3,1.333333,0.4,0.8,19,191,0.6475,1
3,1.333333,0.4,0.8,15,192,0.8624,1
3,1,0.2,0.8,16,193,0.5635999,0
3,1.333333,0.4,0.8,1,194,0.8125,1
3,1.333333,0.2666667,0.8,16,195,0.6387,1
3,1,0.3,0.8,16,196,0.5569,0
3,1,0.2,0.8,9,197,0.5015,0
3,1.333333,0.2666667,0.8,1,198,0.5051,0
3,1.333333,0.4,0.8,11,199,0.4547,0
3,1,0.2,0.8,12,200,0.5579,0
3,1,0.3,0.8,6,201,0.4896,1
3,1,0.2,0.8,18,202,0.4548,0
3,1,0.3,0.8,11,203,0.6314999,0
3,1,0.3,0.8,17,204,0.4635,1
3,1,0.2,0.8,0,205,0.5044,0
3,1.333333,0.2666667,0.8,9,206,0.7006,1
3,1,0.3,0.8,14,207,0.4829,1
3,1,0.2,0.8,15,208,0.4094,0
3,1.333333,0.4,0.8,12,209,0.4751,0
3,1,0.3,0.8,15,210,0.4358,1
3,1.333333,0.4,0.8,18,211,0.4906,0
3,1,0.3,0.8,10,212,0.5899,0
3,1,0.2,0.8,3,213,0.5828,0
3,1,0.2,0.8,13,214,0.4981,0
3,1,0.3,0.8,19,215,0.4564,1
3,1,0.2,0.8,14,216,0.4029,0
3,1,0.2,0.8,17,217,0.5127,0
3,1,0.3,0.8,12,218,0.4133,1
3,1,0.3,0.8,13,219,0.4154,1
3,1.333333,0.4,0.8,7,220,0.4541,0
3,1.333333,0.4,0.8,4,221,0.6893,1
3,1,0.2,0.8,5,222,0.4604,0
3,1,0.3,0.8,1,223,0.4617,1
3,1.333333,0.2666667,0.8,10,224,0.3936,0
3,1,0.2,0.8,2,225,0.5184,0
3,1,0.3,0.8,9,226,0.4163,1
3,1.333333,0.2666667,0.8,2,227,0.4431,0
3,1.333333,0.4,0.8,16,228,0.4495,0
3,1.333333,0.4,0.8,9,229,0.9166,1
3,1.333333,0.2666667,0.8,12,230,0.3992,0
3,1.333333,0.4,0.8,5,231,0.6724,1
3,1,0.2,0.8,8,232,0.5163,0
3,1,0.2,0.8,10,233,0.5594,0
3,1.333333,0.4,0.8,14,234,0.4528,0
3,1.333333,0.2666667,0.8,18,235,0.6061,1
3,1.333333,0.2666667,0.8,7,236,0.5679,1
3,1,0.2,0.8,19,237,0.514,0
3,1,0.3,0.8,18,238,0.5344,0
3,1.333333,0.2666667,0.8,3,239,0.6314,1
3,1.333333,0.2666667,0.8,14,240,0.4683,0
5,1.333333,0.4,0.4,11,1,1.25,1
5,1.333333,0.4,0.4,9,2,1.066,1
5,1,0.2,0.4,17,3,0.6829999,1
5,1,0.3,0.4,2,4,0.849,1
5,1,0.2,0.4,10,5,0.7830001,1
5,1.333333,0.2666667,0.4,10,6,0.95,1
5,1,0.2,0.4,7,7,0.7840001,1
5,1,0.3,0.4,17,8,0.7169999,1
5,1,0.2,0.4,3,9,0.716,1
5,1,0.2,0.4,5,10,0.7500001,1
5,1.333333,0.4,0.4,14,11,1.099,1
5,1.333333,0.2666667,0.4,14,12,1.034,1
5,1,0.3,0.4,0,13,0.849,1
5,1.333333,0.4,0.4,7,14,1.05,1
5,1.333333,0.2666667,0.4,18,15,1.034,1
5,1,0.2,0.4,4,16,0.8350001,0
5,1.333333,0.2666667,0.4,16,17,1.033,1
5,1.333333,0.2666667,0.4,0,18,1.149,1
5,1.333333,0.4,0.4,5,19,1.15,1
5,1,0.3,0.4,7,20,0.634,1
5,1,0.2,0.4,15,21,0.568,0
5,1.333333,0.4,0.4,2,22,1.083,1
5,1,0.3,0.4,6,23,0.917,0
5,1,0.2,0.4,11,24,0.7659999,1
5,1.333333,0.2666667,0.4,3,25,1.084,1
5,1.333333,0.4,0.4,15,26,1.118,1
5,1,0.3,0.4,12,27,0.8670001,1
5,1.333333,0.2666667,0.4,1,28,1.084,1
5,1,0.3,0.4,13,29,0.766,1
5,1,0.2,0.4,13,30,0.733,1
5,1,0.2,0.4,2,31,0.784,1
5,1,0.3,0.4,4,32,0.801,1
5,1,0.3,0.4,1,33,0.7169999,1
5,1,0.2,0.4,19,34,0.6,1
5,1,0.2,0.4,18,35,0.7169999,1
5,1,0.3,0.4,3,36,0.683,1
5,1.333333,0.4,0.4,17,37,1.183,1
5,1.333333,0.4,0.4,4,38,1.134,1
5,1.333333,0.2666667,0.4,5,39,1.083,1
5,1,0.3,0.4,19,40,0.784,1
5,1,0.3,0.4,18,41,0.7839999,1
5,1,0.2,0.4,8,42,0.784,1
5,1.333333,0.2666667,0.4,4,43,1,1
5,1.333333,0.2666667,0.4,11,44,1.05,1
5,1.333333,0.2666667,0.4,2,45,1.233,0
5,1.333333,0.4,0.4,3,46,1.15,1
5,1,0.3,0.4,14,47,0.733,1
5,1,0.2,0.4,16,48,0.766,1
5,1.333333,0.4,0.4,8,49,1.2,1
5,1,0.2,0.4,1,50,0.7989999,1
5,1,0.3,0.4,11,51,0.767,1
5,1.333333,0.2666667,0.4,8,52,1.033,1
5,1.333333,0.2666667,0.4,17,53,1.051,1
5,1.333333,0.4,0.4,16,54,1.101,1
5,1.333333,0.2666667,0.4,9,55,1.097,1
5,1.333333,0.2666667,0.4,19,56,1.15,1
5,1,0.2,0.4,14,57,0.7,1
5,1.333333,0.2666667,0.4,13,58,1.117,1
5,1,0.2,0.4,0,59,0.851,0
5,1.333333,0.4,0.4,13,60,1.117,1
5,1.333333,0.4,0.4,12,61,1.133,1
5,1,0.3,0.4,10,62,0.75,1
5,1.333333,0.4,0.4,0,63,0.983,1
5,1.333333,0.4,0.4,6,64,0.8660001,0
5,1.333333,0.2666667,0.4,7,65,0.9340001,1
5,1.333333,0.4,0.4,10,66,1.033,1
5,1,0.2,0.4,9,67,0.6659999,1
5,1,0.3,0.4,16,68,0.6329999,1
5,1.333333,0.4,0.4,1,69,1,1
5,1,0.2,0.4,12,70,0.7,1
5,1,0.3,0.4,8,71,0.734,1
5,1,0.3,0.4,15,72,0.966,0
5,1.333333,0.2666667,0.4,15,73,1.15,1
5,1.333333,0.2666667,0.4,12,74,1.184,1
5,1.333333,0.4,0.4,19,75,1.166,1
5,1.333333,0.2666667,0.4,6,76,1.134,1
5,1,0.3,0.4,9,77,0.933,0
5,1.333333,0.4,0.4,18,78,1.133,1
5,1,0.2,0.4,6,79,0.734,1
5,1,0.3,0.4,5,80,0.784,1
5,1,0.3,0.6,7,81,0.468,1
5,1,0.2,0.6,2,82,0.6839998,0
5,1.333333,0.4,0.6,3,83,0.6859999,0
5,1,0.3,0.6,16,84,0.517,1
5,1.333333,0.2666667,0.6,11,85,0.6,0
5,1.333333,0.4,0.6,0,86,0.866,1
5,1.333333,0.4,0.6,1,87,1.025,1
5,1,0.2,0.6,12,88,0.5830001,1
5,1.333333,0.4,0.6,9,89,0.8009999,1
5,1,0.2,0.6,17,90,0.5330001,1
5,1,0.3,0.6,15,91,0.503,1
5,1,0.3,0.6,0,92,0.5689999,1
5,1,0.3,0.6,2,93,0.632,1
5,1,0.3,0.6,19,94,0.7499999,0
5,1.333333,0.4,0.6,13,95,0.8949999,1
5,1,0.3,0.6,9,96,0.631,1
5,1,0.3,0.6,14,97,0.566,1
5,1.333333,0.2666667,0.6,19,98,0.809,1
5,1.333333,0.2666667,0.6,12,99,0.8159999,1
5,1,0.3,0.6,18,100,0.65,1
5,1,0.2,0.6,6,101,0.684,0
5,1,0.3,0.6,4,102,0.5829999,1
5,1.333333,0.2666667,0.6,13,103,0.8349999,1
5,1,0.2,0.6,8,104,0.567,1
5,1.333333,0.2666667,0.6,17,105,0.783,1
5,1,0.2,0.6,14,106,0.566,1
5,1,0.2,0.6,10,107,0.517,1
5,1.333333,0.2666667,0.6,10,108,0.701,0
5,1.333333,0.4,0.6,15,109,0.849,1
5,1,0.3,0.6,5,110,0.566,1
5,1.333333,0.2666667,0.6,9,111,0.8039999,1
5,1,0.3,0.6,12,112,0.6840001,1
5,1.333333,0.4,0.6,5,113,0.717,0
5,1,0.2,0.6,15,114,0.55,1
5,1,0.2,0.6,3,115,0.4999999,1
5,1,0.3,0.6,13,116,0.6,1
5,1,0.3,0.6,8,117,0.684,1
5,1,0.3,0.6,10,118,0.65,1
5,1,0.2,0.6,16,119,0.6180001,0
5,1.333333,0.4,0.6,8,120,0.816,1
5,1,0.2,0.6,13,121,0.634,0
5,1,0.3,0.6,17,122,0.5840001,1
5,1,0.3,0.6,11,123,0.552,1
5,1,0.3,0.6,6,124,0.5659999,1
5,1.333333,0.4,0.6,11,125,0.951,1
5,1.333333,0.2666667,0.6,4,126,0.8329999,1
5,1.333333,0.2666667,0.6,14,127,0.7829999,1
5,1.333333,0.4,0.6,18,128,0.883,1
5,1.333333,0.2666667,0.6,3,129,0.75,1
5,1.333333,0.2666667,0.6,7,130,0.8519999,1
5,1,0.3,0.6,1,131,0.617,1
5,1,0.3,0.6,3,132,0.5179999,1
5,1,0.2,0.6,0,133,0.467,1
5,1.333333,0.4,0.6,7,134,0.8380001,1
5,1.333333,0.2666667,0.6,16,135,0.7639999,1
5,1,0.2,0.6,18,136,0.483,1
5,1.333333,0.4,0.6,4,137,0.95,1
5,1.333333,0.2666667,0.6,2,138,0.934,1
5,1,0.2,0.6,5,139,0.6539999,0
5,1.333333,0.4,0.6,14,140,0.9169999,1
5,1.333333,0.4,0.6,12,141,0.984,1
5,1,0.2,0.6,1,142,0.5989999,1
5,1.333333,0.2666667,0.6,5,143,0.767,1
5,1,0.2,0.6,19,144,0.517,1
5,1.333333,0.2666667,0.6,6,145,0.7999999,1
5,1,0.2,0.6,11,146,0.517,1
5,1.333333,0.4,0.6,16,147,0.851,1
5,1,0.2,0.6,9,148,0.517,1
5,1,0.2,0.6,7,149,0.499,1
5,1.333333,0.4,0.6,6,150,0.8329998,1
5,1.333333,0.2666667,0.6,18,151,0.734,1
5,1,0.2,0.6,4,152,0.45,1
5,1.333333,0.4,0.6,19,153,0.8719999,1
5,1.333333,0.4,0.6,10,154,0.8009999,1
5,1.333333,0.4,0.6,2,155,1.049,1
5,1.333333,0.2666667,0.6,0,156,0.8290001,1
5,1.333333,0.2666667,0.6,8,157,0.933,1
5,1.333333,0.2666667,0.6,1,158,0.935,1
5,1.333333,0.2666667,0.6,15,159,0.999,1
5,1.333333,0.4,0.6,17,160,1.034,1
5,1,0.3,0.8,12,161,0.483,1
5,1,0.3,0.8,14,162,0.405,1
5,1,0.2,0.8,10,163,0.349,1
5,1.333333,0.2666667,0.8,9,164,0.667,1
5,1,0.3,0.8,3,165,0.368,1
5,1.333333,0.2666667,0.8,19,166,0.367,0
5,1,0.2,0.8,11,167,0.431,0
5,1.333333,0.4,0.8,6,168,0.534,1
5,1.333333,0.2666667,0.8,13,169,0.348,0
5,1.333333,0.2666667,0.8,18,170,0.7,1
5,1.333333,0.2666667,0.8,16,171,0.567,1
5,1.333333,0.4,0.8,15,172,0.667,1
5,1.333333,0.4,0.8,10,173,0.799,1
5,1.333333,0.4,0.8,11,174,0.684,1
5,1,0.2,0.8,12,175,0.433,0
5,1,0.3,0.8,9,176,0.48,1
5,1,0.2,0.8,15,177,0.317,1
5,1.333333,0.4,0.8,17,178,0.403,0
5,1.333333,0.4,0.8,9,179,0.6010001,1
5,1,0.3,0.8,16,180,0.534,0
5,1,0.3,0.8,10,181,0.35,1
5,1.333333,0.2666667,0.8,1,182,0.333,0
5,1.333333,0.2666667,0.8,10,183,0.6499999,1
5,1.333333,0.4,0.8,19,184,0.634,1
5,1.333333,0.2666667,0.8,7,185,0.3,0
5,1,0.3,0.8,17,186,0.6009999,0
5,1,0.2,0.8,18,187,0.368,1
5,1.333333,0.2666667,0.8,15,188,0.383,0
5,1.333333,0.2666667,0.8,6,189,0.6840001,1
5,1,0.2,0.8,1,190,0.433,0
5,1.333333,0.2666667,0.8,3,191,0.417,0
5,1.333333,0.4,0.8,3,192,0.679,1
5,1.333333,0.4,0.8,5,193,0.6989999,1
5,1,0.3,0.8,2,194,0.416,1
5,1,0.3,0.8,4,195,0.467,1
5,1,0.2,0.8,3,196,0.4,1
5,1,0.3,0.8,6,197,0.399,1
5,1.333333,0.2666667,0.8,5,198,0.317,0
5,1,0.2,0.8,4,199,0.416,0
5,1.333333,0.2666667,0.8,11,200,0.4999999,0
5,1,0.2,0.8,13,201,0.417,0
5,1.333333,0.4,0.8,2,202,0.7499999,1
5,1,0.2,0.8,19,203,0.349,1
5,1,0.3,0.8,11,204,0.484,1
5,1.333333,0.4,0.8,4,205,0.6,1
5,1,0.3,0.8,19,206,0.467,1
5,1.333333,0.2666667,0.8,0,207,0.333,0
5,1.333333,0.4,0.8,16,208,0.55,1
5,1,0.3,0.8,5,209,0.45,1
5,1,0.3,0.8,0,210,0.433,1
5,1.333333,0.2666667,0.8,12,211,0.384,0
5,1.333333,0.4,0.8,0,212,0.767,1
5,1,0.3,0.8,18,213,0.533,0
5,1.333333,0.4,0.8,13,214,0.6340001,1
5,1.333333,0.2666667,0.8,2,215,0.717,1
5,1,0.2,0.8,5,216,0.433,0
5,1,0.3,0.8,7,217,0.5329999,0
5,1,0.2,0.8,0,218,0.417,0
5,1,0.2,0.8,8,219,0.366,1
5,1.333333,0.4,0.8,12,220,0.7339999,1
5,1.333333,0.4,0.8,14,221,0.5829999,1
5,1,0.2,0.8,2,222,0.417,0
5,1,0.2,0.8,6,223,0.467,0
5,1.333333,0.2666667,0.8,4,224,0.366,0
5,1,0.2,0.8,16,225,0.366,1
5,1.333333,0.4,0.8,1,226,0.6829999,1
5,1.333333,0.4,0.8,8,227,0.5659999,1
5,1.333333,0.2666667,0.8,17,228,0.6,1
5,1.333333,0.4,0.8,18,229,0.716,1
5,1,0.3,0.8,15,230,0.418,1
5,1,0.2,0.8,7,231,0.366,1
5,1,0.2,0.8,14,232,0.35,1
5,1,0.2,0.8,9,233,0.366,1
5,1,0.3,0.8,1,234,0.417,1
5,1,0.3,0.8,13,235,0.367,1
5,1.333333,0.4,0.8,7,236,0.699,1
5,1,0.3,0.8,8,237,0.349,1
5,1,0.2,0.8,17,238,0.299,1
5,1.333333,0.2666667,0.8,14,239,0.584,1
5,1.333333,0.2666667,0.8,8,240,0.567,1
6,1,0.3,0.4,16,1,0.7175326,1
6,1.333333,0.4,0.4,2,2,1.125369,1
6,1.333333,0.2666667,0.4,11,3,1.01664,1
6,1,0.3,0.4,6,4,0.8375511,1
6,1.333333,0.4,0.4,19,5,0.9188157,0
6,1.333333,0.2666667,0.4,0,6,1.181095,1
6,1,0.2,0.4,13,7,0.8247943,0
6,1,0.3,0.4,17,8,0.7260259,1
6,1.333333,0.4,0.4,10,9,1.04485,1
6,1.333333,0.2666667,0.4,14,10,0.9457212,1
6,1.333333,0.2666667,0.4,13,11,0.9153767,0
6,1,0.3,0.4,18,12,0.8666918,1
6,1.333333,0.4,0.4,18,13,1.836472,0
6,1,0.2,0.4,10,14,0.7146929,1
6,1.333333,0.2666667,0.4,4,15,0.9409142,1
6,1,0.3,0.4,1,16,0.9021396,0
6,1.333333,0.2666667,0.4,7,17,0.9327675,0
6,1.333333,0.4,0.4,9,18,1.052094,1
6,1,0.3,0.4,19,19,0.8146721,1
6,1.333333,0.2666667,0.4,12,20,1.152682,1
6,1.333333,0.4,0.4,17,21,1.051389,1
6,1.333333,0.4,0.4,11,22,1.111061,1
6,1.333333,0.2666667,0.4,10,23,1.084243,1
6,1,0.3,0.4,8,24,0.6892707,1
6,1.333333,0.4,0.4,3,25,1.0976,1
6,1,0.3,0.4,14,26,0.7145165,1
6,1.333333,0.4,0.4,15,27,1.019034,1
6,1,0.2,0.4,19,28,0.8131357,0
6,1.333333,0.4,0.4,14,29,0.8269275,0
6,1,0.2,0.4,0,30,1.15825,0
6,1.333333,0.2666667,0.4,8,31,1.088221,1
6,1,0.2,0.4,1,32,0.8516467,0
6,1,0.2,0.4,8,33,0.6282436,1
6,1,0.2,0.4,2,34,0.3541701,0
6,1.333333,0.2666667,0.4,16,35,0.9332471,0
6,1.333333,0.2666667,0.4,3,36,1.097914,1
6,1.333333,0.4,0.4,0,37,1.135334,1
6,1,0.2,0.4,16,38,0.6654056,1
6,1,0.3,0.4,0,39,0.7774369,1
6,1,0.3,0.4,13,40,0.8306289,1
6,1.333333,0.2666667,0.4,15,41,1.040777,1
6,1,0.2,0.4,11,42,0.605198,1
6,1.333333,0.4,0.4,5,43,1.01389,1
6,1.333333,0.4,0.4,4,44,0.8123215,0
6,1.333333,0.4,0.4,8,45,0.9980407,1
6,1,0.2,0.4,6,46,0.7646797,1
6,1,0.3,0.4,9,47,0.8207708,1
6,1.333333,0.2666667,0.4,9,48,1.054903,1
6,1,0.2,0.4,7,49,0.6491546,1
6,1,0.2,0.4,17,50,0.7613147,1
6,1,0.3,0.4,10,51,0.7060462,1
6,1,0.3,0.4,4,52,0.6646292,1
6,1.333333,0.2666667,0.4,5,53,0.9927456,1
6,1,0.3,0.4,5,54,0.7853696,1
6,1,0.3,0.4,11,55,0.6954539,1
6,1,0.3,0.4,3,56,0.7778661,1
6,1.333333,0.2666667,0.4,6,57,1.012229,1
6,1.333333,0.4,0.4,16,58,0.9600492,1
6,1.333333,0.2666667,0.4,17,59,1.042005,1
6,1,0.2,0.4,18,60,0.8213929,0
6,1,0.2,0.4,12,61,1.114543,0
6,1.333333,0.4,0.4,13,62,1.151409,1
6,1,0.2,0.4,3,63,0.7707793,1
6,1.333333,0.4,0.4,12,64,1.186567,1
6,1.333333,0.2666667,0.4,1,65,1.063411,1
6,1,0.3,0.4,7,66,0.8998309,1
6,1,0.2,0.4,4,67,0.7353926,1
6,1,0.3,0.4,15,68,0.6311108,1
6,1.333333,0.4,0.4,7,69,0.950266,1
6,1.333333,0.2666667,0.4,18,70,0.9930931,1
6,1,0.3,0.4,12,71,0.598195,0
6,1.333333,0.4,0.4,1,72,1.117583,1
6,1,0.3,0.4,2,73,0.8361716,1
6,1,0.2,0.4,15,74,0.7399924,1
6,1.333333,0.2666667,0.4,2,75,1.130523,1
6,1,0.2,0.4,14,76,0.7150437,1
6,1,0.2,0.4,9,77,0.736707,1
6,1,0.2,0.4,5,78,0.715243,1
6,1.333333,0.4,0.4,6,79,1.073543,1
6,1.333333,0.2666667,0.4,19,80,1.039035,1
6,1,0.3,0.8,15,81,0.3467176,1
6,1,0.3,0.8,1,82,0.3418462,1
6,1.333333,0.2666667,0.8,13,83,0.5244362,0
6,1.333333,0.2666667,0.8,10,84,0.5192729,0
6,1,0.3,0.8,11,85,0.3304668,1
6,1,0.2,0.8,11,86,0.3709231,1
6,1.333333,0.4,0.8,6,87,0.6082621,1
6,1,0.2,0.8,14,88,0.3357776,1
6,1,0.2,0.8,2,89,0.3966527,1
6,1,0.3,0.8,18,90,0.5648393,0
6,1,0.2,0.8,18,91,0.4238051,0
6,1.333333,0.4,0.8,3,92,0.3955046,0
6,1,0.3,0.8,19,93,0.4244956,1
6,1.333333,0.4,0.8,18,94,0.3582776,0
6,1.333333,0.4,0.8,14,95,0.4188401,0
6,1.333333,0.2666667,0.8,16,96,0.6198552,1
6,1.333333,0.2666667,0.8,0,97,0.4033494,0
6,1,0.3,0.8,6,98,0.5974147,0
6,1,0.2,0.8,6,99,0.5273494,0
6,1.333333,0.2666667,0.8,14,100,0.6547824,1
6,1,0.2,0.8,17,101,0.5154762,0
6,1.333333,0.4,0.8,16,102,0.6281664,1
6,1,0.2,0.8,16,103,0.5382218,0
6,1.333333,0.2666667,0.8,7,104,0.487344,0
6,1,0.3,0.8,10,105,0.4253873,1
6,1,0.3,0.8,7,106,0.385318,1
6,1,0.3,0.8,2,107,0.5143675,0
6,1,0.3,0.8,13,108,0.4709852,1
6,1.333333,0.2666667,0.8,15,109,0.7025409,1
6,1.333333,0.4,0.8,7,110,0.756012,1
6,1,0.2,0.8,13,111,0.405856,0
6,1.333333,0.4,0.8,9,112,0.3136149,0
6,1.333333,0.4,0.8,13,113,0.3968957,0
6,1,0.3,0.8,4,114,0.3953586,1
6,1,0.3,0.8,8,115,0.3649393,1
6,1.333333,0.4,0.8,8,116,0.6180243,1
6,1,0.2,0.8,12,117,0.4780686,0
6,1.333333,0.2666667,0.8,3,118,0.3961032,0
6,1.333333,0.4,0.8,17,119,0.6547709,1
6,1.333333,0.4,0.8,19,120,0.4007122,0
6,1,0.2,0.8,1,121,0.5660411,0
6,1,0.3,0.8,16,122,0.490916,1
6,1,0.3,0.8,14,123,0.4152502,1
6,1.333333,0.4,0.8,2,124,0.6722672,1
6,1.333333,0.4,0.8,10,125,0.5487039,1
6,1,0.2,0.8,3,126,0.3807674,1
6,1.333333,0.4,0.8,1,127,0.3819038,0
6,1.333333,0.4,0.8,11,128,0.5161444,0
6,1,0.2,0.8,0,129,0.4071941,0
6,1.333333,0.2666667,0.8,12,130,0.522266,0
6,1.333333,0.2666667,0.8,2,131,0.5195281,0
6,1,0.3,0.8,0,132,0.5001996,0
6,1,0.2,0.8,19,133,0.3614576,1
6,1,0.3,0.8,9,134,0.5420164,0
6,1,0.2,0.8,5,135,0.4266091,0
6,1,0.3,0.8,5,136,0.6786258,0
6,1.333333,0.2666667,0.8,1,137,0.4092817,0
6,1.333333,0.2666667,0.8,19,138,0.5679075,1
6,1.333333,0.2666667,0.8,17,139,0.6330416,1
6,1,0.2,0.8,8,140,0.4889303,0
6,1,0.3,0.8,12,141,0.5124999,0
6,1,0.2,0.8,4,142,0.4499846,0
6,1.333333,0.2666667,0.8,18,143,0.5590234,1
6,1,0.3,0.8,17,144,0.3782952,1
6,1,0.2,0.8,9,145,0.3570467,1
6,1,0.2,0.8,7,146,0.3353417,1
6,1.333333,0.4,0.8,15,147,0.6022028,1
6,1.333333,0.2666667,0.8,5,148,0.3338737,0
6,1,0.3,0.8,3,149,0.3903081,1
6,1.333333,0.4,0.8,12,150,0.552154,1
6,1.333333,0.4,0.8,0,151,0.603452,1
6,1.333333,0.2666667,0.8,6,152,0.5777206,1
6,1.333333,0.4,0.8,4,153,0.5174461,0
6,1.333333,0.2666667,0.8,11,154,0.7012178,1
6,1.333333,0.4,0.8,5,155,0.822686,1
6,1,0.2,0.8,15,156,0.4800199,0
